Country or Territory,ISO 3 code,"Cancer deaths attributable to alcohol
Proportion (%) of cancer deaths caused by alcohol drinking in men ages 15 years or older, 2016","Smoking prevalence male
Prevalence (%) of daily smoking for men","Smoking prevalence female
Prevalence (%) of daily smoking for women","Cancers attributable to infections
Proportion of cancers attributable to infections (%), by country","Obesity prevalence male
International variation in the prevalence of obesity, 2016","Obesity prevalence female
International variation in the prevalence of obesity, 2016","Melanoma skin cancer incidence
Age-standardized rate (world) per 100,000, both sexes, 2018","Breastfeeding at 12 months
Percent (%) of children who receive any breast milk at 12 months of age","Average births per woman 2010-2015","Outdoor air pollution
Average annual population-weighted concentrations of PM2.5 (particulate matter of 2.5 μm diameter or less), measured in μg/m3, 2017","Indoor air pollution
Proportion (%) of population using solid fuels in 2017","Cancer rank as leading cause of death among 30-69
2016","Lung cancer incidence rates, male
Age-standardized rate (world) per 100,000, all ages, 2018","Lung cancer incidence rates, female
Age-standardized rate (world) per 100,000, all ages, 2018","Breast most frequently diagnosed cancer in women
Countries where breast cancer is the most frequently diagnosed cancer in women, 2018","Human Development Index (HDI) levels
2017","Cancer rank as leading cause of death among <70
2016","Indigenous peoples
As percent of total population","Most common cancer cases worldwide, females
2018","Most common cancer deaths worldwide, females
2018","Most common cancer cases worldwide, males
2018","Most common cancer deaths worldwide, males
2018","High-quality survival data
Availability of high-quality cancer data for survival statistics, 2008–2014","Cancer survivors
Estimated number of cancer survivors diagnosed within the past five years per 100,000 population, both sexes, 2018","Years lived with disability due to cancer
Both sexes, all ages, 2017","Cervical cancer screening, visual inspection with acetic acid
As of June 2017","Parties to the Framework Convention on Tobacco Control
As of mid-2019","Tobacco packaging restrictions
Use of graphic warning labels and plain packaging","Hepatitis B virus vaccination
Hepatitis B vaccination coverage (% of one-year-olds who have received three doses of hepatitis B vaccine), 2017","Human papillomavirus vaccination
Countries that have introduced the HPV vaccine by June 2019 (including partial introduction)","Cervical cancer screening, HPV DNA testing
2017","Radiotherapy availability
Number of radiotherapy machines per 1,000 cancer patients","Untreated deaths in pain
2016","Population-based cancer registries
Availability of population-based cancer registry (PBCR) data, 2019","Mortality registration quality
Quality of mortality registration worldwide, 2007–2016","Cost of smoking-attributable diseases (US$ billions)
Economic cost of smoking-attributable diseases annually (healthcare spending and productivity losses)*","Cervical cancer incidence rates
Age-standardized rate (world) per 100,000, 2018","HIV prevalence (%)
Both sexes, 2017","UICC organizations
A global network of cancer organizations","Global Relay For Life
2017",State,Total.Rate,Total.Number,Total.Population,Rates.Age.< 18,Rates.Age.18-45,Rates.Age.45-64,Rates.Age.> 64,Rates.Age and Sex.Female.< 18,Rates.Age and Sex.Male.< 18,Rates.Age and Sex.Female.18 - 45,Rates.Age and Sex.Male.18 - 45,Rates.Age and Sex.Female.45 - 64,Rates.Age and Sex.Male.45 - 64,Rates.Age and Sex.Female.> 64,Rates.Age and Sex.Male.> 64,Rates.Race.White,Rates.Race.White non-Hispanic,Rates.Race.Black,Rates.Race.Asian,Rates.Race.Indigenous,Rates.Race and Sex.Female.White,Rates.Race and Sex.Female.White non-Hispanic,Rates.Race and Sex.Female.Black,Rates.Race and Sex.Female.Black non-Hispanic,Rates.Race and Sex.Female.Asian,Rates.Race and Sex.Female.Indigenous,Rates.Race and Sex.Male.White,Rates.Race and Sex.Male.White non-Hispanic,Rates.Race and Sex.Male.Black,Rates.Race and Sex.Male.Black non-Hispanic,Rates.Race and Sex.Male.Asian,Rates.Race and Sex.Male.Indigenous,Rates.Race.Hispanic,Rates.Race and Sex.Female.Hispanic,Rates.Race and Sex.Male.Hispanic,Types.Breast.Total,Types.Breast.Age.18 - 44,Types.Breast.Age.45 - 64,Types.Breast.Age.> 64,Types.Breast.Race.White,Types.Breast.Race.White non-Hispanic ,Types.Breast.Race.Black,Types.Breast.Race.Black non-Hispanic,Types.Breast.Race.Asian,Types.Breast.Race.Indigenous,Types.Breast.Race.Hispanic,Types.Colorectal.Total,Types.Colorectal.Age and Sex.Female.18 - 44,Types.Colorectal.Age and Sex.Male.18 - 44,Types.Colorectal.Age and Sex.Female.45 - 64,Types.Colorectal.Age and Sex.Male.45 - 64,Types.Colorectal.Age and Sex.Female.> 64,Types.Colorectal.Age and Sex.Male.> 64,Types.Colorectal.Race.White,Types.Colorectal.Race.White non-Hispanic,Types.Colorectal.Race.Black,Types.Colorectal.Race.Black non-Hispanic,Types.Colorectal.Race.Asian,Types.Colorectal.Race.Indigenous,Types.Colorectal.Race.Hispanic,Types.Lung.Total,Types.Lung.Age and Sex.Female.18 - 44,Types.Lung.Age and Sex.Male.18 - 44,Types.Lung.Age and Sex.Female.45 - 64,Types.Lung.Age and Sex.Male.45 - 64,Types.Lung.Age and Sex.Female.> 64,Types.Lung.Age and Sex.Male.> 64,Types.Lung.Race.White,Types.Lung.Race.White non-Hispanic,Types.Lung.Race.Black,Types.Lung.Race.Black non-Hispanic,Types.Lung.Race.Asian,Types.Lung.Race.Indigenous,Types.Lung.Race.Hispanic,Country or Territory2,ISO 3 code3,"Cancer deaths attributable to alcohol
Proportion (%) of cancer deaths caused by alcohol drinking in men ages 15 years or older, 20164","Smoking prevalence male
Prevalence (%) of daily smoking for men5","Smoking prevalence female
Prevalence (%) of daily smoking for women6","Cancers attributable to infections
Proportion of cancers attributable to infections (%), by country7","Obesity prevalence male
International variation in the prevalence of obesity, 20168","Obesity prevalence female
International variation in the prevalence of obesity, 20169","Melanoma skin cancer incidence
Age-standardized rate (world) per 100,000, both sexes, 201810","Breastfeeding at 12 months
Percent (%) of children who receive any breast milk at 12 months of age11","Average births per woman
2010-201512","Outdoor air pollution
Average annual population-weighted concentrations of PM2.5 (particulate matter of 2.5 μm diameter or less), measured in μg/m3, 201713","Indoor air pollution
Proportion (%) of population using solid fuels in 201714","Cancer rank as leading cause of death among 30-69
201615","Lung cancer incidence rates, male
Age-standardized rate (world) per 100,000, all ages, 201816","Lung cancer incidence rates, female
Age-standardized rate (world) per 100,000, all ages, 201817","Breast most frequently diagnosed cancer in women
Countries where breast cancer is the most frequently diagnosed cancer in women, 201818","Human Development Index (HDI) levels
201719","Cancer rank as leading cause of death among <70
201620","Indigenous peoples
As percent of total population21","Most common cancer cases worldwide, females
201822","Most common cancer deaths worldwide, females
201823","Most common cancer cases worldwide, males
201824","Most common cancer deaths worldwide, males
201825","High-quality survival data
Availability of high-quality cancer data for survival statistics, 2008–201426","Cancer survivors
Estimated number of cancer survivors diagnosed within the past five years per 100,000 population, both sexes, 201827","Years lived with disability due to cancer
Both sexes, all ages, 201728","Cervical cancer screening, visual inspection with acetic acid
As of June 201729","Parties to the Framework Convention on Tobacco Control
As of mid-201930","Tobacco packaging restrictions
Use of graphic warning labels and plain packaging31","Hepatitis B virus vaccination
Hepatitis B vaccination coverage (% of one-year-olds who have received three doses of hepatitis B vaccine), 201732","Human papillomavirus vaccination
Countries that have introduced the HPV vaccine by June 2019 (including partial introduction)33","Cervical cancer screening, HPV DNA testing
201734","Radiotherapy availability
Number of radiotherapy machines per 1,000 cancer patients35","Untreated deaths in pain
201636","Population-based cancer registries
Availability of population-based cancer registry (PBCR) data, 201937","Mortality registration quality
Quality of mortality registration worldwide, 2007–201638","Cost of smoking-attributable diseases (US$ billions)
Economic cost of smoking-attributable diseases annually (healthcare spending and productivity losses)*39","Cervical cancer incidence rates
Age-standardized rate (world) per 100,000, 201840","HIV prevalence (%)
Both sexes, 201741","UICC organizations
A global network of cancer organizations42","Global Relay For Life
201743"
Czechia,CZE,9.1,21.8,14.8,6.1,26.4,25.4,12.6,16,1.5,16,2.1,1st,38.5,18.2,Breast,Very high,1st,No data,Breast,Lung,Prostate,Lung,National high quality data,868.2,26016.7,No program,FCTC party,Graphic warning labels,94,Introduced,None,0.95,0,High quality PBCR,High,Data not featured,9.9,0.05,2,Non-participant,Washington,175.9,82864,47114240,2.3,13.2,177.5,982,2.3,2.3,13.6,12.8,164.6,190.8,852.4,1142,171.3,173.5,189,120.1,167.8,149.4,151.3,153.7,157.1,103.4,147.4,201.4,204,233.7,237.5,146.7,195.4,102.1,87.9,120.1,23.7,3.3,31.3,102,21.2,21.8,24.2,25,11.4,17,8.5,14.9,1.2,1.4,12.6,18.2,77.2,89.1,14.3,14.5,17.3,17.7,10.7,17.8,9,46.8,1.1,1.4,39.5,49.4,241.1,317.9,46.3,47.2,46.6,47.8,29,43.4,18.2,Czechia,CZE,9.1,21.8,14.8,6.1,26.4,25.4,12.6,16,1.5,16,2.1,1st,38.5,18.2,Breast,Very high,1st,No data,Breast,Lung,Prostate,Lung,National high quality data,868.2,26016.7,No program,FCTC party,Graphic warning labels,94,Introduced,None,0.95,0,High quality PBCR,High,Data not featured,9.9,0.05,2,Non-participant
Democratic People's Republic of Korea,PRK,3.6,37.3,0.9,18,6.1,7.3,0.28,83.8,2,32,85,2nd,48.1,27.4,Other,No data,2nd,No data,Lung,Lung,Lung,Lung,No data,226.9,20260.2,No program,FCTC party,No graphic warning labels,97,Not introduced,None,0.07,27356.6,Registration activity,No coverage,Data not featured,11.1,No data,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democratic People's Republic of Korea,PRK,3.6,37.3,0.9,18,6.1,7.3,0.28,83.8,2,32,85,2nd,48.1,27.4,Other,No data,2nd,No data,Lung,Lung,Lung,Lung,No data,226.9,20260.2,No program,FCTC party,No graphic warning labels,97,Not introduced,None,0.07,27356.6,Registration activity,No coverage,Data not featured,11.1,No data,0,Non-participant
Democratic Republic of the Congo,COD,2.5,14.1,0.9,30.4,3.6,9.7,1.4,95.6,6.4,45,96,3rd-4th,3.9,2.4,Breast,Low,5th-10th,No data,Breast,Cervix uteri,Prostate,Prostate,No data,153,17921.6,No program,FCTC party,No graphic warning labels,81,Not introduced,None,0,37637.9,No information,No coverage,Data not featured,24.8,0.7,6,Non-participant,New Mexico,163.2,23425,14349762,2.2,13.9,167.3,845,2,2.5,14.2,13.6,152,183.5,706.2,1014.2,154.2,157.1,162,94,114.3,130.2,134.2,128.1,144.8,85.2,102.9,185.6,186.7,199.9,217.8,109.8,131.9,143.4,118.5,176.4,23.2,3.6,32.8,90.6,20.7,21.7,21.9,25.2,0,11.4,18.2,16.2,1.3,1.8,12.8,21.1,73.1,95.4,15.1,14.4,20.5,23.1,0,13.7,15.9,36.3,0,0.9,26.8,35,171.5,250.3,35.1,39.3,42.9,47.2,20.2,8.9,26.3,Democratic Republic of the Congo,COD,2.5,14.1,0.9,30.4,3.6,9.7,1.4,95.6,6.4,45,96,3rd-4th,3.9,2.4,Breast,Low,5th-10th,No data,Breast,Cervix uteri,Prostate,Prostate,No data,153,17921.6,No program,FCTC party,No graphic warning labels,81,Not introduced,None,0,37637.9,No information,No coverage,Data not featured,24.8,0.7,6,Non-participant
Denmark,DNK,7.5,16,17.3,3.9,22.3,17,27.6,No data,1.7,10,0.31,1st,37.3,36.3,Breast,Very high,1st,No data,Breast,Lung,Prostate,Lung,National high quality data,1068.9,18850.1,No program,FCTC party,Graphic warning labels,No data,Introduced,None,1.27,0,High quality PBCR,High,Data not featured,10.9,0.1,2,Global Relay For Life Participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denmark,DNK,7.5,16,17.3,3.9,22.3,17,27.6,No data,1.7,10,0.31,1st,37.3,36.3,Breast,Very high,1st,No data,Breast,Lung,Prostate,Lung,National high quality data,1068.9,18850.1,No program,FCTC party,Graphic warning labels,No data,Introduced,None,1.27,0,High quality PBCR,High,Data not featured,10.9,0.1,2,Global Relay For Life Participant
Djibouti,DJI,2.1,21.6,2.8,17.2,8.6,18.3,No data,55,3.1,46,27,3rd-4th,3,2.2,Breast,Low,5th-10th,No data,Breast,Breast,Non-Hodgkin lymphoma,Non-Hodgkin lymphoma,No data,143.7,413.7,No program,FCTC party,Graphic warning labels,68,Not introduced,None,0,657.6,No information,No coverage,Data not featured,13.3,1.3,1,Non-participant,Pennsylvania,227.7,202230,88825682,2.2,15.7,204.1,1057.3,2.1,2.4,17.1,14.2,185.1,224,898.6,1276.5,177.7,178.2,222.4,96.5,56.7,151.7,152.3,189.6,192.9,85.6,43.8,215.5,215.8,280.1,285.4,110.3,75.8,106.8,84.7,136.3,31.8,4.5,36.4,114.3,22.6,22.7,32,32.6,10,0,12.5,21.6,1.4,1.7,14.3,20.9,95.1,115.5,16.6,16.7,22.1,22.4,9.9,0,10.2,61.3,1.6,1.6,47.4,66.5,225.8,373.4,48.1,48.4,60.2,61.4,23.4,20.9,19.8,Djibouti,DJI,2.1,21.6,2.8,17.2,8.6,18.3,No data,55,3.1,46,27,3rd-4th,3,2.2,Breast,Low,5th-10th,No data,Breast,Breast,Non-Hodgkin lymphoma,Non-Hodgkin lymphoma,No data,143.7,413.7,No program,FCTC party,Graphic warning labels,68,Not introduced,None,0,657.6,No information,No coverage,Data not featured,13.3,1.3,1,Non-participant
Dominica,DMA,No data,6.5,1.2,No data,19.9,35.6,No data,No data,No data,19,8.4,No data,No data,No data,No data,High,No data,No data,No data,No data,No data,No data,No data,No data,105.3,No program,FCTC party,No graphic warning labels,91,Not introduced,None,No data,0,No information,Medium,Data not featured,No data,No data,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dominica,DMA,No data,6.5,1.2,No data,19.9,35.6,No data,No data,No data,19,8.4,No data,No data,No data,No data,High,No data,No data,No data,No data,No data,No data,No data,No data,105.3,No program,FCTC party,No graphic warning labels,91,Not introduced,None,No data,0,No information,Medium,Data not featured,No data,No data,0,Non-participant
Dominican Republic,DOM,5,13.9,7.2,19.4,21,34.1,0.44,43,2.5,14,8.8,2nd,14.6,10.4,Breast,High,2nd,No data,Breast,Breast,Prostate,Prostate,No data,361.5,6685.8,No program,Not FCTC party,No graphic warning labels,81,Introduced,None,1.17,7848.5,Registration activity,Low,Data not featured,17.1,0.9,4,Non-participant,Rhode Island,211.2,15570,7371636,1.4,13.3,190.3,1052.1,0,0,14.2,12.3,170.8,211.2,884.4,1291.3,176.7,179,128.6,113.2,142.5,149.7,151.9,108.4,127.6,78.5,104.8,218.1,220.5,162.5,187.2,156.2,212.8,92.1,76.1,118,26.5,3.3,29.7,103.1,20.4,20.8,20.2,23.4,0,0,9.3,18.7,0,1.7,12.5,16.3,92.7,104.6,15.2,15.5,9.3,10.9,18,0,7.6,60.7,2,1.7,51.5,64.2,247.9,379.8,51.7,53,33.7,39.5,25.5,0,15,Dominican Republic,DOM,5,13.9,7.2,19.4,21,34.1,0.44,43,2.5,14,8.8,2nd,14.6,10.4,Breast,High,2nd,No data,Breast,Breast,Prostate,Prostate,No data,361.5,6685.8,No program,Not FCTC party,No graphic warning labels,81,Introduced,None,1.17,7848.5,Registration activity,Low,Data not featured,17.1,0.9,4,Non-participant
Ecuador,ECU,2.8,6.7,1.8,21.2,14.9,24.7,2.2,77.5,2.6,15,3.2,1st,7,5.4,Breast,High,1st,7,Breast,Stomach,Prostate,Prostate,Regional high quality data,362.9,9761.7,No program,FCTC party,Graphic warning labels,84,Introduced,None,0.78,7093.2,High quality PBCR,Medium,Data not featured,17.8,0.3,5,Non-participant,South Carolina,202.6,65561,32366134,2.1,17,235.5,957.1,2.1,2.2,19.3,14.6,196.7,277.9,775.1,1195.1,175.1,176.1,211.2,88.1,102.2,144,144.5,165,163.3,84.8,80.2,218.2,219.9,287.6,283.7,92.9,135.2,83.9,79.8,88.9,27.6,5.2,40.7,95.9,20.8,20.8,29.6,29.3,0,0,11.4,17.8,1.6,1.9,17.1,26.8,73.4,93.6,14.8,15,21.4,21.1,6.8,0,6.3,60.1,2,1.7,52.2,91.3,212.9,393.9,54.3,54.8,49.4,48.7,23.4,40.8,19.2,Ecuador,ECU,2.8,6.7,1.8,21.2,14.9,24.7,2.2,77.5,2.6,15,3.2,1st,7,5.4,Breast,High,1st,7,Breast,Stomach,Prostate,Prostate,Regional high quality data,362.9,9761.7,No program,FCTC party,Graphic warning labels,84,Introduced,None,0.78,7093.2,High quality PBCR,Medium,Data not featured,17.8,0.3,5,Non-participant
Egypt,EGY,2,44.5,0.1,21.4,22.7,41.1,0.31,85.5,3.4,87,0.8,2nd,11.6,4.2,Breast,Medium,2nd,No data,Breast,Breast,Liver,Liver,No data,308.3,34185.9,No program,FCTC party,Graphic warning labels,94,Not introduced,None,0.92,40941.2,PBCR,Low,Data not featured,2.3,0.05,8,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Egypt,EGY,2,44.5,0.1,21.4,22.7,41.1,0.31,85.5,3.4,87,0.8,2nd,11.6,4.2,Breast,Medium,2nd,No data,Breast,Breast,Liver,Liver,No data,308.3,34185.9,No program,FCTC party,Graphic warning labels,94,Not introduced,None,0.92,40941.2,PBCR,Low,Data not featured,2.3,0.05,8,Non-participant
El Salvador,SLV,2.4,10,3.3,23.1,18.9,28.9,0.08,80,2.2,24,19,2nd,6.4,4.8,Breast,Medium,3rd-4th,0.2,Breast,Breast,Prostate,Prostate,No data,290.3,3999.6,National,FCTC party,Graphic warning labels,85,Not introduced,Pilot,0.87,1361.2,Registration activity,Low,Data not featured,18.5,0.6,3,Non-participant,Vermont,211.6,9261,4377262,2.2,16.2,188.1,1002.8,0,0,15.7,16.8,175.4,201.2,872.8,1165.8,175,175,130.3,109.2,0,151.4,151.3,0,0,112.1,0,207.8,207.8,0,0,0,0,88.7,101,0,25.8,4,29.8,94.4,19.7,19.7,0,0,0,0,0,18.4,0,0,12.9,16.3,88.3,94.3,15.2,15.2,0,0,0,0,0,60.2,2.7,3.1,52.6,59.7,243.6,337,49.7,49.8,0,0,0,0,0,El Salvador,SLV,2.4,10,3.3,23.1,18.9,28.9,0.08,80,2.2,24,19,2nd,6.4,4.8,Breast,Medium,3rd-4th,0.2,Breast,Breast,Prostate,Prostate,No data,290.3,3999.6,National,FCTC party,Graphic warning labels,85,Not introduced,Pilot,0.87,1361.2,Registration activity,Low,Data not featured,18.5,0.6,3,Non-participant
Equatorial Guinea,GNQ,8.6,8.6,1.2,24.6,3.8,12.6,1.2,60.4,5,53,79,3rd-4th,6.4,2.6,Breast,Medium,5th-10th,No data,Breast,Breast,Prostate,Prostate,No data,189.2,320.6,No program,FCTC party,No graphic warning labels,25,Not introduced,None,0,1370.8,No information,No coverage,Data not featured,26.9,6.5,0,Non-participant,Tennessee,213.1,94678,44430836,2.4,17.7,245.2,1032.1,2.3,2.5,19,16.4,205.9,287.3,834.4,1294.7,189.4,190.9,231.6,93.5,62,153.7,154.9,185.2,186.3,88.6,59.1,239.3,241.3,310.2,312.2,101.9,68.9,56,48.3,64.9,27.3,4.5,38.2,101.8,21.2,21.4,33.9,34.1,7.1,0,6.5,19.5,1.9,2.2,18.4,26.9,82.7,107.4,16.9,17,26,26.2,9.1,0,3.3,68.5,2.3,2.5,60.2,101,248.4,461.5,61.5,62.1,62.1,62.5,25.8,21.3,8.8,Equatorial Guinea,GNQ,8.6,8.6,1.2,24.6,3.8,12.6,1.2,60.4,5,53,79,3rd-4th,6.4,2.6,Breast,Medium,5th-10th,No data,Breast,Breast,Prostate,Prostate,No data,189.2,320.6,No program,FCTC party,No graphic warning labels,25,Not introduced,None,0,1370.8,No information,No coverage,Data not featured,26.9,6.5,0,Non-participant
Eritrea,ERI,2.7,10.2,0.6,19.1,2,7.6,0.24,96.3,4.4,48,80,3rd-4th,3.3,2.6,Breast,Low,5th-10th,No data,Breast,Breast,Non-Hodgkin lymphoma,Leukemia,No data,142.6,2170.5,No program,Not FCTC party,No graphic warning labels,95,Not introduced,None,0,1880,No information,No coverage,Data not featured,13.8,0.6,0,Non-participant,Utah,98.5,19022,19321462,1.9,10.9,132.3,735.8,1.6,2.2,11,10.8,126.1,138.5,611.6,884.9,128.9,129.7,132,105.3,114.5,109.9,110.5,116.2,130.6,89.4,112.5,154.1,155.1,146.3,162.8,127.6,118,113.4,98.8,132,17.4,2.8,30.2,101.4,21.1,21.7,0,0,12.5,0,11.2,9,0.9,1.6,10.1,14.9,59.7,72.4,11.6,11.4,17.8,20.5,12.9,16.5,14.1,15.6,0.6,0.5,18.7,26,92.7,153.2,20.4,20.6,31.1,35,18.5,17.8,17.3,Eritrea,ERI,2.7,10.2,0.6,19.1,2,7.6,0.24,96.3,4.4,48,80,3rd-4th,3.3,2.6,Breast,Low,5th-10th,No data,Breast,Breast,Non-Hodgkin lymphoma,Leukemia,No data,142.6,2170.5,No program,Not FCTC party,No graphic warning labels,95,Not introduced,None,0,1880,No information,No coverage,Data not featured,13.8,0.6,0,Non-participant
Estonia,EST,7.7,31.4,15.5,8.8,20.3,21.8,10.1,No data,1.6,6.7,9.6,1st,51.4,14.9,Breast,Very high,1st,No data,Breast,Breast,Prostate,Lung,National high quality data,794.8,3387.5,No program,FCTC party,Graphic warning labels,92,Introduced,None,0.78,0,High quality PBCR,High,Data not featured,22.5,0.7,1,Non-participant,Texas,145.8,257000,176270421,2.5,14.7,186.6,904.8,2.3,2.7,16.4,13,165.6,208.5,750.2,1104,162.5,172.6,208.6,94.4,36.2,136.2,145.4,171.3,174.1,83.2,30.4,198.5,209.3,268.6,272.5,109.2,45.1,128.9,106.6,160.2,21,4.4,34.8,93.5,20.2,21.4,32.5,33.2,9.8,5.2,16.1,13.8,1.3,1.6,14.8,23,71.6,98.8,14.9,15.4,23.7,24,9.6,4.8,13.3,38.1,1,1,35.8,54.3,200,331.9,42.9,50.1,54.1,54.9,22.2,9,20.8,Estonia,EST,7.7,31.4,15.5,8.8,20.3,21.8,10.1,No data,1.6,6.7,9.6,1st,51.4,14.9,Breast,Very high,1st,No data,Breast,Breast,Prostate,Lung,National high quality data,794.8,3387.5,No program,FCTC party,Graphic warning labels,92,Introduced,None,0.78,0,High quality PBCR,High,Data not featured,22.5,0.7,1,Non-participant
Eswatini,SWZ,6.3,9.5,0.8,54.8,5.4,26.2,1.5,66.5,3.3,17,37,3rd-4th,4.3,1.8,Other,Medium,5th-10th,No data,Cervix uteri,Cervix uteri,Prostate,Prostate,No data,236.3,416.8,No program,FCTC party,No graphic warning labels,90,Not introduced,None,0,1666.4,PBCR,No coverage,Data not featured,75.3,27.4,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eswatini,SWZ,6.3,9.5,0.8,54.8,5.4,26.2,1.5,66.5,3.3,17,37,3rd-4th,4.3,1.8,Other,Medium,5th-10th,No data,Cervix uteri,Cervix uteri,Prostate,Prostate,No data,236.3,416.8,No program,FCTC party,No graphic warning labels,90,Not introduced,None,0,1666.4,PBCR,No coverage,Data not featured,75.3,27.4,0,Non-participant
Ethiopia,ETH,2.6,6.2,0.2,24.1,1.9,6.9,0.23,97.3,4.6,39,89,3rd-4th,3.8,3.4,Breast,Low,5th-10th,No data,Breast,Breast,Leukemia,Leukemia,Regional high quality data,155.7,23364.6,Pilot,FCTC party,No graphic warning labels,73,Introduced,None,0.01,37592.9,PBCR,No coverage,0.2,18.9,0.9,1,Non-participant,Virginia,177.1,99278,56054333,2.2,14.5,189.3,971,1.9,2.5,16.3,12.8,171.4,208.3,819.2,1170.7,168.9,170.7,208,98.8,68.6,144.5,145.9,169.6,169.5,84.5,49.7,203.5,205.8,271.5,271.2,119.6,96.5,95,90.1,104.1,26.1,4.7,37.6,102.6,21.5,21.8,32,32,9.9,0,11.6,15.6,1.6,1.8,14,20.4,77.3,93.2,14.3,14.5,21.5,21.5,9.1,0,8.7,49.8,1.3,1.4,42.3,63.4,226.2,359.8,48.7,49.5,52.6,52.7,23.7,17,15.3,Ethiopia,ETH,2.6,6.2,0.2,24.1,1.9,6.9,0.23,97.3,4.6,39,89,3rd-4th,3.8,3.4,Breast,Low,5th-10th,No data,Breast,Breast,Leukemia,Leukemia,Regional high quality data,155.7,23364.6,Pilot,FCTC party,No graphic warning labels,73,Introduced,None,0.01,37592.9,PBCR,No coverage,0.2,18.9,0.9,1,Non-participant
Fiji,FJI,4,26.8,7.8,21.2,25.1,35.3,0.87,No data,2.6,11,26,3rd-4th,8,4.8,Breast,High,3rd-4th,No data,Breast,Breast,Prostate,Liver,No data,395,535,No program,FCTC party,Graphic warning labels,99,Introduced,None,0,472.7,PBCR,Medium,Data not featured,25.9,No data,2,Non-participant,Wisconsin,197.5,78578,39788899,2.2,13.8,181.2,1028.1,2.1,2.2,15.1,12.5,168.2,194.2,869.5,1233.6,169.9,170.9,235.1,107.9,214,145.1,146.1,195.5,198.5,93.5,193.7,205.4,206.6,294.4,300.1,133.5,251.8,100.2,79.2,128.1,26.3,4.3,31.1,105.5,20.6,20.8,31.1,31.7,0,22.8,9.3,17,0.8,1.4,12,16.6,84.3,100.4,14.4,14.5,21.4,21.7,10.9,18,6.7,51.9,1.7,1.4,43.1,55,223.1,339.9,44.6,45.1,70.6,71.7,20.6,79,16.1,Fiji,FJI,4,26.8,7.8,21.2,25.1,35.3,0.87,No data,2.6,11,26,3rd-4th,8,4.8,Breast,High,3rd-4th,No data,Breast,Breast,Prostate,Liver,No data,395,535,No program,FCTC party,Graphic warning labels,99,Introduced,None,0,472.7,PBCR,Medium,Data not featured,25.9,No data,2,Non-participant
Finland,FIN,6.3,17.2,14,4.3,23.7,20.6,15.8,34,1.8,5.9,0.49,1st,24.8,14.7,Breast,Very high,1st,No data,Breast,Lung,Prostate,Lung,National high quality data,825.6,17264.3,No program,FCTC party,Graphic warning labels,No data,Introduced,None,1.35,0,High quality PBCR,High,Data not featured,4.7,No data,1,Non-participant,West Virginia,254.6,32950,12940212,2.5,20.3,254,1068.9,2.2,2.7,22.8,17.9,222.5,286.3,889.6,1299.9,198.6,199.4,216.3,67.1,75.1,167.1,167.9,177,178.2,55.1,0,241.9,242.9,278.3,280.5,85.9,0,39.5,0,46.6,30.8,5.1,37.9,100.7,22.5,22.6,27.4,27.6,0,0,0,24.4,2,2.1,17.5,26.1,93.9,124.6,19.1,19.2,25.7,25.9,0,0,0,81.3,2.8,3,68.8,100.2,264.7,445.8,62.7,63,59.1,59.6,0,0,0,Finland,FIN,6.3,17.2,14,4.3,23.7,20.6,15.8,34,1.8,5.9,0.49,1st,24.8,14.7,Breast,Very high,1st,No data,Breast,Lung,Prostate,Lung,National high quality data,825.6,17264.3,No program,FCTC party,Graphic warning labels,No data,Introduced,None,1.35,0,High quality PBCR,High,Data not featured,4.7,No data,1,Non-participant
